nom,latitude,longitude,source,feature_type
Litiara,8.61962,-4.69622,geonames,PPL
Litiara,8.61906,-4.6968467,osm,village
Litiengolo,9.3431511,-5.8879279,osm,hamlet
Litio,9.36897,-5.85107,geonames,PPL
Litio,9.3695512,-5.8502412,osm,hamlet
Litiongolo,9.3431511,-5.8879279,osm,hamlet
Litionvogo,9.34254,-5.88568,geonames,PPL
Litobli,6.87751,-7.00803,geonames,PPL
Litobli,6.8792112,-7.0091384,osm,hamlet
Littiari,8.61906,-4.6968467,osm,village
Little Alepe,5.5004,-3.66308,geonames,PPLA3
Little Poro,4.77587,-6.63235,geonames,PPL
Lityonvogo,9.34254,-5.88568,geonames,PPL
Litétienkaha,9.4951184,-5.4994423,osm,hamlet
Lièvre Rouge,5.3380992,-4.1116642,osm,bus_stop
Lièvre Rouge 2ème portail,5.3356781,-4.1093662,osm,bus_stop
Lièvre rouge,5.3362671,-4.1079316,osm,neighbourhood
Loa,9.36667,-5.8,geonames,PPL
Loba-Hopé,5.8955785,-3.8652564,osm,isolated_dwelling
Lobakuya,5.09053,-6.34438,geonames,PPL
Lobakuya,5.449532,-6.2033258,osm,village
Lobakuya,5.085563,-6.345215,osm,village
Lobakuya 2,5.0489449,-6.3460693,osm,village
Lobam,6.28925,-6.20029,geonames,PPL
Lobia,6.86306,-6.43861,geonames,PPL
Lobia,6.8926242,-6.4450997,osm,quarter
Lobo,9.63333,-4.28333,geonames,PPL
Lobo,5.48333,-7.33333,geonames,PPL
Lobo,5.8797,-3.85103,geonames,PPL
Lobo,9.6303288,-4.2786784,osm,village
Lobo,5.4726532,-7.3395986,osm,hamlet
Lobo Akoudzir,5.85088,-3.82291,geonames,PPL
Lobo-Akoudzin,5.85088,-3.82291,geonames,PPL
Lobo-Hopé,5.89592,-3.86461,geonames,PPL
Lobogba,5.98014,-6.73576,geonames,PPL
Lobogba,5.9784417,-6.7360199,osm,village
Lobogrou,5.6058474,-5.7360854,osm,hamlet
Loboguezia,6.84239,-6.59697,geonames,PPL
Loboguiguia,6.84239,-6.59697,geonames,PPL
Loboguiguia,6.8421403,-6.5963583,osm,village
Loboguiéguia,6.8421403,-6.5963583,osm,village
Loboguéguia,6.84239,-6.59697,geonames,PPL
Lobotroa,6.07838,-6.42338,geonames,PPL
Lobouayo,5.85754,-6.58853,geonames,PPL
Loboué Djaké,5.26975,-4.07825,geonames,PPL
Lobouéoua,6.08405,-6.3889,geonames,PPL
Loboville,6.13656,-6.84096,geonames,PPL
Loboville,6.1349377,-6.8282344,osm,village
Loboyao,5.85754,-6.58853,geonames,PPL
Lobozoa,6.21819,-6.95554,geonames,PPL
Lobédou,5.13583,-5.78278,geonames,PPL
Lobédou,5.1156039,-5.7867617,osm,village
Locodjo,5.32327,-4.03696,geonames,PPL
Locodjro,5.32327,-4.03696,geonames,PPL
Locodjro,5.3264137,-4.0411198,osm,village
Locolo,8.9194103,-6.4753609,osm,village
Lofegue,9.96137,-5.50163,geonames,PPL
Lofinekaha,9.2919886,-5.6052828,osm,village
Lofiné,9.54461,-5.67563,geonames,PPL
Lofinékaha,9.29134,-5.60525,geonames,PPL
Lofégué,9.9698833,-5.4952509,osm,isolated_dwelling
Lofégé,9.96137,-5.50163,geonames,PPL
Lofélé,10.02878,-5.47535,geonames,PPL
Lofélé,10.0285248,-5.4759863,osm,hamlet
Loga,9.18553,-5.60402,geonames,PPL
Loga,9.1866671,-5.605259,osm,isolated_dwelling
Logaha,9.51459,-5.19198,geonames,PPL
Logaha,9.5144683,-5.1928439,osm,hamlet
Logaha,9.1866671,-5.605259,osm,isolated_dwelling
Logbakro,7.56214,-5.07743,geonames,PPL
Logbakro,6.7354866,-5.2028975,osm,village
Logbaso,8.34432,-5.79078,geonames,PPL
Logbata,6.47164,-5.96454,geonames,PPL
Logboayo,5.8630704,-6.5879131,osm,village
Logbogba,5.9784417,-6.7360199,osm,village
Logbona,8.04414,-5.25747,geonames,PPL
Logbonou,8.0639978,-5.2525493,osm,village
Logbozoa,6.2139741,-6.949987,osm,village
Logbozoua,6.2139741,-6.949987,osm,village
Logement des agents,5.3352867,-4.0867401,osm,isolated_dwelling
Logement des profs,4.7965505,-6.6459774,osm,isolated_dwelling
Logement des travailleurs,5.9244989,-4.9557905,osm,isolated_dwelling
Lognokaha,9.55,-5.566667,osm,hamlet
Lognonkaha,9.5447828,-5.5623924,osm,village
Logo,8.17012,-6.91005,geonames,PPL
Logo,5.65485,-4.49481,geonames,PPL
Logobia,6.18527,-5.78868,geonames,PPL
Logobou,5.6058474,-5.7360854,osm,hamlet
Logoboua,5.99664,-5.71668,geonames,PPL
Logobéri,5.10736,-5.5513,geonames,PPL
Logolia,6.18527,-5.78868,geonames,PPL
Logomokaha,9.29852,-5.56619,geonames,PPL
Logonaso,9.5705,-7.53873,geonames,PPL
Logonasso,9.5705,-7.53873,geonames,PPL
Logonasso,9.5712439,-7.5381587,osm,village
Logondé; Logoundé,8.097797,-3.562431,osm,village
Logorata,6.30711,-5.38622,geonames,PPL
Logorota,6.44681,-5.84053,geonames,PPL
Logota,9.43782,-4.3882,geonames,PPL
Logota,9.4374201,-4.3882871,osm,village
Logotan,8.01195,-3.78727,geonames,PPL
Logou,9.96178,-6.13097,geonames,PPL
Logou,9.9601228,-6.1272184,osm,village
Logouale Dioula,7.10861,-7.55306,geonames,PPLX
Logouale-Guere,7.11667,-7.55,geonames,PPLX
Logoualé,7.10769,-7.55207,geonames,PPL
Logoualé,7.23696,-7.77916,geonames,PPL
Logoualé,7.1074292,-7.5511449,osm,village
Logoualé Géré,7.11667,-7.55,geonames,PPLX
Logoualé-Dioulé,7.1074292,-7.5511449,osm,village
Logoualé-Guéré,7.1113688,-7.5463629,osm,isolated_dwelling
Logouana,9.89063,-3.21398,geonames,PPL
Logouana,9.8857258,-3.2107484,osm,hamlet
Logouata,6.47164,-5.96454,geonames,PPL
Logouata,6.4725858,-5.9668637,osm,village
Logouiné,7.4255921,-7.7963183,osm,village
Logoun,9.96178,-6.13097,geonames,PPL
Logouédougou,8.3589319,-7.8867888,osm,isolated_dwelling
Logovogo,9.6506012,-5.2401348,osm,isolated_dwelling
Loguatuo,7.2393311,-8.3669085,osm,hamlet
Loguplay,7.2825,-8.377222,osm,hamlet
Logwale,7.10769,-7.55207,geonames,PPL
Loh iri-Sofoci,5.3635507,-6.3707669,osm,village
Lohiri,5.03892,-6.1371,geonames,PPL
Lohiri,5.0390739,-6.1363569,osm,hamlet
Lohiri Godié,5.2353645,-5.932639,osm,village
Lohiri Penda,5.7246466,-5.4427497,osm,village
Lohiri koda,5.3635507,-6.3707669,osm,village
Lohiri-Néyau,5.0390739,-6.1363569,osm,hamlet
Lohivoyo,6.42838,-5.96343,geonames,PPL
Lohokaha,9.3220974,-5.4320469,osm,isolated_dwelling
Lohonyonkaha,9.55,-5.56667,geonames,PPL
Lohou,8.17012,-6.91005,geonames,PPL
Lohou,8.1706543,-6.9108144,osm,village
Lohouakaha,9.25,-5.55,geonames,PPL
Lohoueko,6.08043,-5.69686,geonames,PPL
Lohouékaha,9.5378258,-5.4039109,osm,village
Lohoyao,5.8630704,-6.5879131,osm,village
Lokaha,9.5634977,-5.3726853,osm,village
Lokaha 2,9.5283228,-5.3577562,osm,village
Lokaha I,9.56651,-5.37115,geonames,PPL
Lokaha II,9.52465,-5.35694,geonames,PPL
Lokaka 1,9.5634977,-5.3726853,osm,village
Lokanou,7.7203532,-5.1234243,osm,village
Lokanoua,7.65599,-5.28851,geonames,PPL
Lokanoua,7.6566053,-5.2905532,osm,isolated_dwelling
Lokardouo,9.31533,-2.87045,geonames,PPL
Lokassi,7.76667,-5.0,geonames,PPL
Lokassou,7.55078,-5.05131,geonames,PPL
Lokassou,7.5545056,-5.0536904,osm,village
Lokbonoun,8.06667,-5.26667,geonames,PPL
Lokbonoun,8.05029,-5.27574,geonames,PPL
Lokoa extention,5.3152621,-4.1061352,osm,neighbourhood
Lokokofikro,7.25,-4.43333,geonames,PPL
Lokoli,9.5699,-5.36236,geonames,PPL
Lokoli,9.5701029,-5.3595959,osm,village
Lokolo,8.9192,-6.47538,geonames,PPL
Lokoréyo,5.89066,-6.65064,geonames,PPL
Lokoréyo,5.8936601,-6.6508856,osm,village
Lokosso,6.6062224,-7.3827481,osm,village
Lokossou,6.60116,-7.37859,geonames,PPL
Lokoua extention,5.3152621,-4.1061352,osm,neighbourhood
Lokouasso,8.34432,-5.79078,geonames,PPL
Lokouasso; Lokpasso,8.3434268,-5.7913895,osm,hamlet
Lokouaya,5.9964845,-6.3591743,osm,village
Lokoyo,6.13002,-6.03742,geonames,PPL
Lokoyo,6.1306423,-6.0411721,osm,village
Lokpasso,8.34378,-5.79083,geonames,PPL
Lokpasso,8.3434268,-5.7913895,osm,hamlet
Lola,9.71973,-7.63752,geonames,PPL
Lola,7.5,-6.0,geonames,PPL
Lole Gnaugna,5.50814,-4.39513,geonames,PPL
Loleu,7.15374,-8.134,geonames,PPL
Loleu,7.1546328,-8.138538,osm,village
Lolinkwo,8.2,-6.13333,geonames,PPL
Loliébo,7.785,-5.65667,geonames,PPL
Loliéko,4.927497,-6.11813,osm,hamlet
Lolleu,7.1546328,-8.138538,osm,village
Lolo,8.1869035,-5.6357072,osm,village
Lolobo,7.76712,-5.39617,geonames,PPL
Lolobo,7.72208,-5.39562,geonames,PPL
Lolobo,6.95892,-5.26581,geonames,PPL
Lolobo,6.9577914,-5.265722,osm,town
Lolodji,7.48194,-5.90111,geonames,PPL
Lologui,7.4674962,-5.8882428,osm,locality
Lolokou,6.43861,-5.96228,geonames,PPL
Lolézo,8.3882,-4.55491,geonames,PPL
Lomakaha,9.45,-5.55,geonames,PPL
Lomakaha,9.451082,-5.5445447,osm,hamlet
LomakahaNiompolokaha,9.4629631,-5.5035869,osm,hamlet
Lomara,10.35174,-6.33887,geonames,PPL
Lomara,10.3522464,-6.3375986,osm,village
Lombo,5.87786,-3.89704,geonames,PPL
Lombo-Ngatakro,7.52941,-5.34618,geonames,PPL
Lome Lonava,5.22358,-3.83309,geonames,PPL
Lomibo,7.5754622,-5.0638765,osm,isolated_dwelling
Lomidougou,5.7310733,-5.7601676,osm,hamlet
Lomo,6.38286,-4.9777,geonames,PPL
Lomo,7.87833,-3.01474,geonames,PPL
Lomo-Nord,6.65295,-4.97589,geonames,PPL
Lomo-Nord,6.654214,-4.9755152,osm,village
Lomo-Pô-Kouassikro,7.48249,-5.20534,geonames,PPL
Lomo-Pô-Kouassikro,7.4831215,-5.2054484,osm,hamlet
Lomo-Soukpèbo,7.52139,-5.2203,geonames,PPL
Lomo-Soukpèbo,7.5222405,-5.2201371,osm,hamlet
Lomo-Sud,6.38286,-4.9777,geonames,PPL
Lomokankro,7.08498,-5.03104,geonames,PPL
Lomokro,6.1311453,-7.0112489,osm,hamlet
Lomono,9.27642,-4.60705,geonames,PPL
Lomono,9.2764306,-4.6087962,osm,hamlet
Loméhékaha,9.51943,-5.3817,geonames,PPL
Loméhékaha,9.5200381,-5.3820948,osm,village
Lomékaha,9.5200381,-5.3820948,osm,village
Lonaci,5.3999864,-4.0041746,osm,bus_stop
